p_id,Gender,age,vintage (days),has_passed_logical_ability,has_passed_reading_comprehension,has_passed_general_awareness,has_passed_attention_to_detail,has_passed_pattern_recog,Life Time Earnings in Rs.,qualifiers_rejects,qualifiers_approved,qualifiers_re_attempts,voice_rejects,voice_approved,voice_re_attempts,sd_rejects,sd_approved,sd_re_attempts,ts_rejects,ts_approved,ts_re_attempts,other_data_rejects,other_data_approved,other_data_re_attempts,lives,Q Score Qualifiers,Q Score voice,Q Score Sd,Q Score ts,Q score other data,P Score Qualifiers,P Score voice,P Score Sd,P Score ts,P score other data,Q_logical_ability,Q_reading_comprehension,Q_general_awareness,Q_attention_to_detail,Q_pattern_recog,Average Q Score
62918,1,30,36,FALSE,FALSE,FALSE,FALSE,FALSE,5,4,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,-2,#DIV/0!,#DIV/0!,#DIV/0!,-2,0,#DIV/0!,#DIV/0!,#DIV/0!,0,0,0,0,0,0,#DIV/0!
63008,1,21,35,TRUE,TRUE,TRUE,TRUE,TRUE,702.45,0,18,12,0,0,0,0,0,0,0,19,0,0,218,50,5,0.8,#DIV/0!,#DIV/0!,2,1.440298507,65,#DIV/0!,#DIV/0!,100,86.00746269,100,100,100,100,100,#DIV/0!
63032,1,20,35,FALSE,FALSE,FALSE,FALSE,TRUE,581.25,5,4,2,0,0,1,0,0,0,2,129,2,7,135,4,5,-0.363636364,-1,#DIV/0!,1.894736842,1.726027397,0,0,#DIV/0!,97.36842105,93.15068493,0,0,0,0,100,#DIV/0!
63014,1,20,35,TRUE,TRUE,FALSE,TRUE,TRUE,137.95,3,17,24,1,27,0,0,0,0,0,0,0,4,52,24,5,0.090909091,1.857142857,#DIV/0!,#DIV/0!,0.9,9.090909091,96.42857143,#DIV/0!,#DIV/0!,70,100,100,0,100,100,#DIV/0!
63040,2,52,35,TRUE,TRUE,TRUE,TRUE,TRUE,51.45,2,16,4,0,0,0,0,0,0,0,0,0,2,30,4,5,1.090909091,#DIV/0!,#DIV/0!,#DIV/0!,1.444444444,77.27272727,#DIV/0!,#DIV/0!,#DIV/0!,86.11111111,100,100,100,100,100,#DIV/0!
63036,1,25,35,FALSE,FALSE,TRUE,TRUE,TRUE,16.25,2,4,5,0,0,0,0,0,0,0,0,0,2,7,5,3,-0.090909091,#DIV/0!,#DIV/0!,#DIV/0!,0.357142857,0,#DIV/0!,#DIV/0!,#DIV/0!,35.71428571,0,0,100,100,100,#DIV/0!
63017,1,18,35,FALSE,FALSE,FALSE,FALSE,FALSE,14,4,2,1,0,0,1,0,0,0,0,0,0,4,3,1,1,-0.714285714,-1,#DIV/0!,#DIV/0!,-0.375,0,0,#DIV/0!,#DIV/0!,0,0,0,0,0,0,#DIV/0!
63085,1,23,35,FALSE,FALSE,FALSE,FALSE,FALSE,12,3,2,1,0,0,1,0,0,0,0,0,0,4,2,1,0,-0.5,-1,#DIV/0!,#DIV/0!,-0.714285714,0,0,#DIV/0!,#DIV/0!,0,0,0,0,0,0,#DIV/0!
63114,1,24,34,FALSE,FALSE,TRUE,TRUE,TRUE,2210.05,5,23,22,1,0,0,0,0,0,4,443,14,9,529,66,5,0.28,-2,#DIV/0!,1.874186551,1.612582781,28,0,#DIV/0!,96.85466377,90.31456954,0,0,100,100,100,#DIV/0!
63184,2,22,34,TRUE,TRUE,TRUE,TRUE,TRUE,2036.95,1,28,13,0,0,0,0,0,0,2,394,5,3,483,36,5,0.976190476,#DIV/0!,#DIV/0!,1.942643392,1.770114943,73.80952381,#DIV/0!,#DIV/0!,98.56608479,94.25287356,100,100,100,100,100,#DIV/0!
63205,1,21,34,FALSE,FALSE,FALSE,FALSE,TRUE,1234.65,8,8,34,0,0,3,0,0,0,0,286,21,8,299,55,5,-0.68,-1,#DIV/0!,1.794788274,1.455801105,0,0,#DIV/0!,94.86970684,86.39502762,0,0,0,0,100,#DIV/0!
63165,1,25,34,FALSE,FALSE,FALSE,FALSE,FALSE,481.56,3,18,14,0,0,0,0,0,0,0,52,2,4,170,58,5,0.457142857,#DIV/0!,#DIV/0!,1.888888889,1.181034483,45.71428571,#DIV/0!,#DIV/0!,97.22222222,79.52586207,0,0,0,0,0,#DIV/0!
63200,1,21,34,FALSE,FALSE,FALSE,FALSE,TRUE,19.25,6,8,14,0,0,1,0,0,0,0,0,0,6,15,15,2,-0.357142857,-1,#DIV/0!,#DIV/0!,0.083333333,0,0,#DIV/0!,#DIV/0!,8.333333333,0,0,0,0,100,#DIV/0!
63191,1,18,34,FALSE,FALSE,FALSE,FALSE,TRUE,17.75,5,3,0,1,0,0,0,0,0,0,0,0,5,5,0,0,-0.5,-2,#DIV/0!,#DIV/0!,0,0,0,#DIV/0!,#DIV/0!,0,0,0,0,0,100,#DIV/0!
63111,1,18,34,FALSE,FALSE,FALSE,FALSE,TRUE,15.75,5,2,3,0,0,1,0,0,0,0,0,0,5,3,3,0,-0.9,-1,#DIV/0!,#DIV/0!,-0.636363636,0,0,#DIV/0!,#DIV/0!,0,0,0,0,0,100,#DIV/0!
63133,1,18,34,FALSE,FALSE,FALSE,FALSE,FALSE,12,4,2,1,0,0,1,0,0,0,0,0,0,5,2,2,0,-0.714285714,-1,#DIV/0!,#DIV/0!,-0.888888889,0,0,#DIV/0!,#DIV/0!,0,0,0,0,0,0,#DIV/0!
63120,1,,34,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0,0,0,0,0,#DIV/0!
63294,1,30,33,FALSE,FALSE,TRUE,TRUE,TRUE,3620.55,4,15,22,0,0,1,0,0,0,3,816,30,7,868,66,5,0,-1,#DIV/0!,1.879858657,1.759829968,0,0,#DIV/0!,96.99646643,93.9957492,0,0,100,100,100,#DIV/0!
63277,2,30,33,FALSE,FALSE,FALSE,FALSE,FALSE,14,4,3,1,0,0,0,0,0,0,0,0,0,4,3,2,0,-0.375,#DIV/0!,#DIV/0!,#DIV/0!,-0.444444444,0,#DIV/0!,#DIV/0!,#DIV/0!,0,0,0,0,0,0,#DIV/0!
63260,1,19,33,FALSE,FALSE,FALSE,FALSE,TRUE,10.75,4,1,3,0,0,0,0,0,0,0,0,0,5,2,3,1,-1.125,#DIV/0!,#DIV/0!,#DIV/0!,-0.9,0,#DIV/0!,#DIV/0!,#DIV/0!,0,0,0,0,0,100,#DIV/0!
63290,1,23,33,FALSE,FALSE,FALSE,FALSE,FALSE,7,3,1,2,0,0,0,0,0,0,0,0,0,4,1,2,1,-1,#DIV/0!,#DIV/0!,#DIV/0!,-1.142857143,0,#DIV/0!,#DIV/0!,#DIV/0!,0,0,0,0,0,0,#DIV/0!
63299,1,22,33,FALSE,FALSE,FALSE,FALSE,FALSE,5,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,-2,#DIV/0!,#DIV/0!,#DIV/0!,-2,0,#DIV/0!,#DIV/0!,#DIV/0!,0,0,0,0,0,0,#DIV/0!
63364,2,26,32,TRUE,TRUE,TRUE,TRUE,TRUE,2780.61,2,42,27,0,243,3,0,0,0,2,315,13,6,863,72,5,0.746478873,1.963414634,#DIV/0!,1.857575758,1.744952179,62.32394366,99.08536585,#DIV/0!,96.43939394,93.62380446,100,100,100,100,100,#DIV/0!
63325,2,22,32,FALSE,FALSE,FALSE,FALSE,FALSE,829.6,7,5,20,0,0,0,0,0,0,1,170,11,9,199,31,5,-0.75,#DIV/0!,#DIV/0!,1.796703297,1.460251046,0,#DIV/0!,#DIV/0!,94.91758242,86.50627615,0,0,0,0,0,#DIV/0!
63345,1,28,32,TRUE,TRUE,FALSE,TRUE,TRUE,413.35,3,16,32,0,0,1,0,0,0,1,83,0,5,110,35,5,-0.117647059,-1,#DIV/0!,1.952380952,1.166666667,0,0,#DIV/0!,98.80952381,79.16666667,100,100,0,100,100,#DIV/0!
63322,1,21,32,TRUE,TRUE,TRUE,FALSE,TRUE,39.75,1,9,6,0,0,1,0,0,0,0,0,0,1,15,7,3,0.625,-1,#DIV/0!,#DIV/0!,0.913043478,56.25,0,#DIV/0!,#DIV/0!,70.65217391,100,100,100,0,100,#DIV/0!
63338,1,19,32,TRUE,TRUE,TRUE,TRUE,TRUE,26.25,3,8,9,0,0,0,0,0,0,0,0,0,4,11,11,2,0.05,#DIV/0!,#DIV/0!,#DIV/0!,0.115384615,5,#DIV/0!,#DIV/0!,#DIV/0!,11.53846154,100,100,100,100,100,#DIV/0!
63321,1,22,32,TRUE,TRUE,TRUE,TRUE,TRUE,21.25,1,5,3,0,0,0,0,0,0,0,0,0,1,7,3,3,0.555555556,#DIV/0!,#DIV/0!,#DIV/0!,0.818181818,52.77777778,#DIV/0!,#DIV/0!,#DIV/0!,65.90909091,100,100,100,100,100,#DIV/0!
63411,1,23,32,FALSE,FALSE,FALSE,FALSE,FALSE,20,4,2,14,0,0,0,0,0,0,0,0,0,6,5,14,1,-0.9,#DIV/0!,#DIV/0!,#DIV/0!,-0.64,0,#DIV/0!,#DIV/0!,#DIV/0!,0,0,0,0,0,0,#DIV/0!
63398,1,26,32,FALSE,FALSE,FALSE,FALSE,TRUE,15.75,4,2,2,0,0,0,0,0,0,0,0,0,4,3,2,0,-0.75,#DIV/0!,#DIV/0!,#DIV/0!,-0.444444444,0,#DIV/0!,#DIV/0!,#DIV/0!,0,0,0,0,0,100,#DIV/0!
63371,1,31,32,FALSE,FALSE,TRUE,TRUE,TRUE,14.25,2,6,2,0,0,0,0,0,0,0,0,0,2,8,2,1,0.6,#DIV/0!,#DIV/0!,#DIV/0!,0.833333333,55,#DIV/0!,#DIV/0!,#DIV/0!,66.66666667,0,0,100,100,100,#DIV/0!
63373,1,23,32,FALSE,FALSE,FALSE,FALSE,FALSE,12,4,2,2,0,0,0,0,0,0,0,0,0,5,2,3,0,-0.75,#DIV/0!,#DIV/0!,#DIV/0!,-0.9,0,#DIV/0!,#DIV/0!,#DIV/0!,0,0,0,0,0,0,#DIV/0!
63350,2,18,32,FALSE,FALSE,FALSE,FALSE,FALSE,9,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,-2,#DIV/0!,#DIV/0!,#DIV/0!,-2,0,#DIV/0!,#DIV/0!,#DIV/0!,0,0,0,0,0,0,#DIV/0!
63385,1,19,32,FALSE,FALSE,FALSE,FALSE,FALSE,7,3,1,1,0,0,0,0,0,0,0,0,0,4,1,1,0,-1,#DIV/0!,#DIV/0!,#DIV/0!,-1.166666667,0,#DIV/0!,#DIV/0!,#DIV/0!,0,0,0,0,0,0,#DIV/0!
63362,1,22,32,FALSE,FALSE,FALSE,FALSE,FALSE,5,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,-2,#DIV/0!,#DIV/0!,#DIV/0!,-2,0,#DIV/0!,#DIV/0!,#DIV/0!,0,0,0,0,0,0,#DIV/0!
63459,1,22,31,TRUE,TRUE,TRUE,TRUE,TRUE,2382.65,2,20,27,0,0,2,0,0,0,0,475,14,2,563,66,5,0.183673469,-1,#DIV/0!,1.914110429,1.673534073,18.36734694,0,#DIV/0!,97.85276074,91.83835182,100,100,100,100,100,#DIV/0!
63461,1,28,31,FALSE,FALSE,TRUE,TRUE,TRUE,159.05,4,10,7,0,0,0,0,0,0,0,0,0,4,57,19,5,0.238095238,#DIV/0!,#DIV/0!,#DIV/0!,1.0875,23.80952381,#DIV/0!,#DIV/0!,#DIV/0!,77.1875,0,0,100,100,100,#DIV/0!
63505,1,18,31,TRUE,TRUE,TRUE,TRUE,TRUE,44.25,2,12,13,0,1,3,0,0,0,0,0,0,2,19,13,3,0.259259259,-0.25,#DIV/0!,#DIV/0!,0.617647059,25.92592593,0,#DIV/0!,#DIV/0!,55.88235294,100,100,100,100,100,#DIV/0!
63508,2,21,31,TRUE,TRUE,TRUE,TRUE,TRUE,36.85,1,9,9,0,0,0,0,0,0,0,0,0,2,15,9,2,0.368421053,#DIV/0!,#DIV/0!,#DIV/0!,0.653846154,36.84210526,#DIV/0!,#DIV/0!,#DIV/0!,57.69230769,100,100,100,100,100,#DIV/0!
63521,1,20,31,FALSE,FALSE,FALSE,FALSE,TRUE,17.75,5,2,4,0,0,2,0,0,0,0,0,0,5,6,5,1,-0.909090909,-1,#DIV/0!,#DIV/0!,-0.1875,0,0,#DIV/0!,#DIV/0!,0,0,0,0,0,100,#DIV/0!
63540,2,24,31,FALSE,FALSE,FALSE,FALSE,FALSE,14,4,3,4,1,0,0,0,0,0,0,0,0,5,3,4,0,-0.545454545,-2,#DIV/0!,#DIV/0!,-0.666666667,0,0,#DIV/0!,#DIV/0!,0,0,0,0,0,0,#DIV/0!
63535,1,18,31,FALSE,FALSE,FALSE,FALSE,FALSE,12,4,2,0,1,0,0,0,0,0,0,0,0,5,2,2,0,-0.666666667,-2,#DIV/0!,#DIV/0!,-0.888888889,0,0,#DIV/0!,#DIV/0!,0,0,0,0,0,0,#DIV/0!
63536,1,18,31,FALSE,FALSE,FALSE,FALSE,FALSE,12,5,2,2,0,0,0,0,0,0,0,0,0,6,2,2,0,-0.888888889,#DIV/0!,#DIV/0!,#DIV/0!,-1,0,#DIV/0!,#DIV/0!,#DIV/0!,0,0,0,0,0,0,#DIV/0!
63478,2,18,31,FALSE,FALSE,FALSE,FALSE,FALSE,12,5,2,0,1,0,0,0,0,0,0,0,0,6,2,0,1,-0.857142857,-2,#DIV/0!,#DIV/0!,-1,0,0,#DIV/0!,#DIV/0!,0,0,0,0,0,0,#DIV/0!
63432,1,25,31,FALSE,FALSE,FALSE,FALSE,FALSE,12,3,2,1,0,0,0,0,0,0,0,0,0,4,2,1,0,-0.5,#DIV/0!,#DIV/0!,#DIV/0!,-0.714285714,0,#DIV/0!,#DIV/0!,#DIV/0!,0,0,0,0,0,0,#DIV/0!
63462,1,18,31,FALSE,FALSE,FALSE,FALSE,FALSE,12,6,3,1,1,0,0,0,0,0,0,0,0,8,3,2,0,-0.7,-2,#DIV/0!,#DIV/0!,-0.923076923,0,0,#DIV/0!,#DIV/0!,0,0,0,0,0,0,#DIV/0!
63465,1,18,31,FALSE,FALSE,FALSE,FALSE,FALSE,10.7,7,0,1,0,0,0,0,0,0,0,0,0,10,1,1,0,-1.875,#DIV/0!,#DIV/0!,#DIV/0!,-1.583333333,0,#DIV/0!,#DIV/0!,#DIV/0!,0,0,0,0,0,0,#DIV/0!
63446,1,20,31,FALSE,FALSE,FALSE,FALSE,FALSE,8.5,4,1,1,0,0,0,0,0,0,0,0,0,4,1,2,0,-1.166666667,#DIV/0!,#DIV/0!,#DIV/0!,-1.142857143,0,#DIV/0!,#DIV/0!,#DIV/0!,0,0,0,0,0,0,#DIV/0!
63450,1,21,31,FALSE,FALSE,FALSE,FALSE,FALSE,7,4,1,3,0,0,0,0,0,0,0,0,0,4,2,4,1,-1.125,#DIV/0!,#DIV/0!,#DIV/0!,-0.8,0,#DIV/0!,#DIV/0!,#DIV/0!,0,0,0,0,0,0,#DIV/0!
63538,1,25,31,FALSE,FALSE,FALSE,FALSE,FALSE,5,5,0,1,0,0,0,0,0,0,0,0,0,7,0,1,0,-1.833333333,#DIV/0!,#DIV/0!,#DIV/0!,-1.875,0,#DIV/0!,#DIV/0!,#DIV/0!,0,0,0,0,0,0,#DIV/0!
63594,1,20,30,TRUE,TRUE,FALSE,TRUE,TRUE,1175.95,6,34,34,0,10,3,0,0,0,0,244,15,7,300,54,5,0.297297297,1.307692308,#DIV/0!,1.826254826,1.473684211,29.72972973,82.69230769,#DIV/0!,95.65637066,86.84210526,100,100,0,100,100,#DIV/0!
63608,1,22,30,TRUE,TRUE,FALSE,TRUE,TRUE,749.05,4,16,12,0,0,0,0,0,0,0,123,19,5,197,42,5,0.375,#DIV/0!,#DIV/0!,1.598591549,1.401639344,37.5,#DIV/0!,#DIV/0!,89.96478873,85.04098361,100,100,0,100,100,#DIV/0!
63619,2,19,30,TRUE,TRUE,FALSE,TRUE,TRUE,35.15,1,9,10,0,0,1,0,0,0,0,0,0,1,14,10,2,0.3,-1,#DIV/0!,#DIV/0!,0.64,30,0,#DIV/0!,#DIV/0!,57,100,100,0,100,100,#DIV/0!
63587,1,18,30,FALSE,FALSE,FALSE,FALSE,FALSE,24,5,5,8,0,0,3,0,0,0,0,0,0,7,9,10,1,-0.444444444,-1,#DIV/0!,#DIV/0!,-0.230769231,0,0,#DIV/0!,#DIV/0!,0,0,0,0,0,0,#DIV/0!
63586,1,31,30,FALSE,FALSE,FALSE,FALSE,TRUE,20.75,8,4,5,0,0,0,0,0,0,0,2,1,8,11,10,1,-0.764705882,#DIV/0!,#DIV/0!,1,-0.137931034,0,#DIV/0!,#DIV/0!,75,0,0,0,0,0,100,#DIV/0!
63577,1,22,30,FALSE,FALSE,TRUE,TRUE,TRUE,16.25,1,5,5,0,0,0,0,0,0,0,0,0,1,7,5,3,0.272727273,#DIV/0!,#DIV/0!,#DIV/0!,0.538461538,27.27272727,#DIV/0!,#DIV/0!,#DIV/0!,51.92307692,0,0,100,100,100,#DIV/0!
63588,1,21,30,FALSE,FALSE,FALSE,FALSE,FALSE,12,4,2,0,1,0,0,0,0,0,0,0,0,5,2,0,0,-0.666666667,-2,#DIV/0!,#DIV/0!,-0.857142857,0,0,#DIV/0!,#DIV/0!,0,0,0,0,0,0,#DIV/0!
63584,1,18,30,FALSE,FALSE,FALSE,FALSE,FALSE,12,3,1,0,0,0,0,0,0,0,0,0,0,4,1,0,1,-1,#DIV/0!,#DIV/0!,#DIV/0!,-1.2,0,#DIV/0!,#DIV/0!,#DIV/0!,0,0,0,0,0,0,#DIV/0!
63627,1,21,30,FALSE,FALSE,FALSE,FALSE,FALSE,7,3,1,1,0,0,0,0,0,0,0,0,0,4,1,1,0,-1,#DIV/0!,#DIV/0!,#DIV/0!,-1.166666667,0,#DIV/0!,#DIV/0!,#DIV/0!,0,0,0,0,0,0,#DIV/0!
63735,1,24,29,FALSE,FALSE,TRUE,TRUE,TRUE,7686.85,5,21,16,1,0,0,0,0,0,0,1658,32,5,1704,76,5,0.380952381,-2,#DIV/0!,1.943195266,1.861064426,38.0952381,0,#DIV/0!,98.57988166,96.52661064,0,0,100,100,100,#DIV/0!
63720,2,31,29,FALSE,FALSE,TRUE,TRUE,TRUE,3582.75,3,16,55,0,0,3,0,0,0,5,817,35,9,857,95,5,-0.391891892,-1,#DIV/0!,1.854142357,1.665972945,0,0,#DIV/0!,96.35355893,91.64932362,0,0,100,100,100,#DIV/0!
63729,1,21,29,FALSE,FALSE,FALSE,FALSE,FALSE,93,8,8,33,0,2,11,0,0,0,0,14,1,8,32,42,5,-0.673469388,-0.538461538,#DIV/0!,1.8,0.073170732,0,0,#DIV/0!,95,7.317073171,0,0,0,0,0,#DIV/0!
63765,1,25,29,TRUE,TRUE,FALSE,TRUE,TRUE,42.55,2,12,11,0,0,0,0,0,0,0,0,0,2,21,11,2,0.36,#DIV/0!,#DIV/0!,#DIV/0!,0.794117647,36,#DIV/0!,#DIV/0!,#DIV/0!,64.70588235,100,100,0,100,100,#DIV/0!
63782,2,27,29,TRUE,TRUE,TRUE,TRUE,TRUE,29.85,3,9,2,0,0,0,0,0,0,0,0,0,3,16,2,3,0.714285714,#DIV/0!,#DIV/0!,#DIV/0!,1.142857143,60.71428571,#DIV/0!,#DIV/0!,#DIV/0!,78.57142857,100,100,100,100,100,#DIV/0!
63777,1,27,29,FALSE,FALSE,FALSE,FALSE,TRUE,23.75,9,3,15,0,0,0,0,0,0,0,0,0,10,12,17,0,-1,#DIV/0!,#DIV/0!,#DIV/0!,-0.333333333,0,#DIV/0!,#DIV/0!,#DIV/0!,0,0,0,0,0,100,#DIV/0!
63711,1,21,29,FALSE,FALSE,TRUE,FALSE,FALSE,20.7,4,6,10,0,1,2,0,0,0,0,0,0,5,8,10,1,-0.3,0,#DIV/0!,#DIV/0!,-0.173913043,0,0,#DIV/0!,#DIV/0!,0,0,0,100,0,0,#DIV/0!
63695,1,25,29,FALSE,FALSE,FALSE,FALSE,FALSE,14,4,2,1,0,0,1,0,0,0,0,0,0,5,3,1,0,-0.714285714,-1,#DIV/0!,#DIV/0!,-0.555555556,0,0,#DIV/0!,#DIV/0!,0,0,0,0,0,0,#DIV/0!
63692,1,22,29,FALSE,FALSE,FALSE,FALSE,FALSE,9,3,1,2,0,0,0,0,0,0,0,0,0,4,2,2,1,-1,#DIV/0!,#DIV/0!,#DIV/0!,-0.75,0,#DIV/0!,#DIV/0!,#DIV/0!,0,0,0,0,0,0,#DIV/0!
63773,1,20,29,FALSE,FALSE,FALSE,FALSE,FALSE,9,5,1,5,0,0,0,0,0,0,0,0,0,6,2,5,1,-1.181818182,#DIV/0!,#DIV/0!,#DIV/0!,-1,0,#DIV/0!,#DIV/0!,#DIV/0!,0,0,0,0,0,0,#DIV/0!
63699,2,23,29,FALSE,FALSE,TRUE,FALSE,FALSE,8.7,3,2,11,0,0,0,0,0,0,0,0,0,5,5,11,1,-0.8125,#DIV/0!,#DIV/0!,#DIV/0!,-0.523809524,0,#DIV/0!,#DIV/0!,#DIV/0!,0,0,0,100,0,0,#DIV/0!
63805,1,26,28,TRUE,TRUE,TRUE,TRUE,TRUE,2295.99,1,26,30,0,2,1,0,0,0,1,331,7,4,674,111,5,0.350877193,1,#DIV/0!,1.926253687,1.557667934,35.0877193,75,#DIV/0!,98.15634218,88.94169835,100,100,100,100,100,#DIV/0!
63882,1,23,28,FALSE,FALSE,TRUE,TRUE,TRUE,1749.81,2,15,15,0,0,0,0,0,0,1,141,0,4,624,29,5,0.34375,#DIV/0!,#DIV/0!,1.971830986,1.843226788,34.375,#DIV/0!,#DIV/0!,99.29577465,96.08066971,0,0,100,100,100,#DIV/0!
63835,2,25,28,FALSE,FALSE,FALSE,FALSE,FALSE,44.5,6,7,9,1,8,1,0,0,0,0,0,0,9,18,9,3,-0.318181818,1.3,#DIV/0!,#DIV/0!,0.25,0,82.5,#DIV/0!,#DIV/0!,25,0,0,0,0,0,#DIV/0!
63864,1,21,28,FALSE,FALSE,FALSE,FALSE,TRUE,17.75,4,2,2,0,0,1,0,0,0,0,0,0,4,4,2,1,-0.75,-1,#DIV/0!,#DIV/0!,-0.2,0,0,#DIV/0!,#DIV/0!,0,0,0,0,0,100,#DIV/0!
63840,1,23,28,FALSE,FALSE,FALSE,FALSE,FALSE,16,3,2,7,0,0,1,0,0,0,0,0,0,4,4,7,1,-0.75,-1,#DIV/0!,#DIV/0!,-0.466666667,0,0,#DIV/0!,#DIV/0!,0,0,0,0,0,0,#DIV/0!
63820,1,21,28,FALSE,FALSE,FALSE,FALSE,FALSE,7,5,0,3,0,0,0,0,0,0,0,0,0,6,1,3,1,-1.625,#DIV/0!,#DIV/0!,#DIV/0!,-1.3,0,#DIV/0!,#DIV/0!,#DIV/0!,0,0,0,0,0,0,#DIV/0!
63869,1,23,28,FALSE,FALSE,FALSE,FALSE,FALSE,7,4,1,4,0,0,0,0,0,0,0,0,0,5,1,4,0,-1.111111111,#DIV/0!,#DIV/0!,#DIV/0!,-1.2,0,#DIV/0!,#DIV/0!,#DIV/0!,0,0,0,0,0,0,#DIV/0!
63854,1,22,28,FALSE,FALSE,FALSE,FALSE,FALSE,5,4,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,-2,#DIV/0!,#DIV/0!,#DIV/0!,-2,0,#DIV/0!,#DIV/0!,#DIV/0!,0,0,0,0,0,0,#DIV/0!
63814,1,18,28,FALSE,FALSE,FALSE,FALSE,FALSE,5,5,0,1,0,0,0,0,0,0,0,0,0,6,0,1,0,-1.833333333,#DIV/0!,#DIV/0!,#DIV/0!,-1.857142857,0,#DIV/0!,#DIV/0!,#DIV/0!,0,0,0,0,0,0,#DIV/0!
63985,1,26,27,TRUE,TRUE,TRUE,TRUE,TRUE,2448.85,7,15,30,2,2,2,0,0,0,5,519,14,13,553,47,5,-0.269230769,-0.333333333,#DIV/0!,1.884758364,1.685154976,0,0,#DIV/0!,97.11895911,92.12887439,100,100,100,100,100,#DIV/0!
63961,1,22,27,FALSE,FALSE,FALSE,FALSE,FALSE,916.1,4,11,24,0,0,0,0,0,0,1,193,12,6,219,38,5,-0.256410256,#DIV/0!,#DIV/0!,1.805825243,1.475285171,0,#DIV/0!,#DIV/0!,95.14563107,86.88212928,0,0,0,0,0,#DIV/0!
63886,2,27,27,TRUE,TRUE,TRUE,TRUE,TRUE,517.25,2,20,19,0,19,1,0,0,0,0,0,0,2,278,39,5,0.414634146,1.85,#DIV/0!,#DIV/0!,1.60815047,41.46341463,96.25,#DIV/0!,#DIV/0!,90.20376176,100,100,100,100,100,#DIV/0!
63897,1,20,27,FALSE,FALSE,FALSE,FALSE,FALSE,233,7,4,8,0,0,5,0,0,0,0,49,3,7,56,11,5,-0.736842105,-1,#DIV/0!,1.826923077,1.175675676,0,0,#DIV/0!,95.67307692,79.39189189,0,0,0,0,0,#DIV/0!
63972,1,29,27,FALSE,FALSE,TRUE,TRUE,TRUE,29.25,0,8,15,0,0,0,0,0,0,0,0,0,0,17,16,3,0.043478261,#DIV/0!,#DIV/0!,#DIV/0!,0.545454545,4.347826087,#DIV/0!,#DIV/0!,#DIV/0!,52.27272727,0,0,100,100,100,#DIV/0!
63913,2,19,27,FALSE,FALSE,FALSE,FALSE,FALSE,17,6,5,10,0,1,0,0,0,0,0,0,0,7,15,10,1,-0.571428571,2,#DIV/0!,#DIV/0!,0.1875,0,100,#DIV/0!,#DIV/0!,18.75,0,0,0,0,0,#DIV/0!
63976,1,18,27,FALSE,FALSE,FALSE,FALSE,TRUE,15.75,6,2,1,1,0,1,0,0,0,0,0,0,6,3,1,0,-1,-1.5,#DIV/0!,#DIV/0!,-0.7,0,0,#DIV/0!,#DIV/0!,0,0,0,0,0,100,#DIV/0!
63952,1,25,27,FALSE,FALSE,FALSE,FALSE,TRUE,15.75,5,2,4,0,0,1,0,0,0,0,0,0,5,3,5,1,-0.909090909,-1,#DIV/0!,#DIV/0!,-0.692307692,0,0,#DIV/0!,#DIV/0!,0,0,0,0,0,100,#DIV/0!
63922,2,19,27,FALSE,FALSE,FALSE,FALSE,FALSE,13.6,7,4,15,0,0,0,0,0,0,0,0,0,9,21,15,1,-0.807692308,#DIV/0!,#DIV/0!,#DIV/0!,0.2,0,#DIV/0!,#DIV/0!,#DIV/0!,20,0,0,0,0,0,#DIV/0!
63911,1,18,27,FALSE,FALSE,FALSE,FALSE,FALSE,12,4,3,4,0,0,0,0,0,0,0,0,0,5,3,4,0,-0.545454545,#DIV/0!,#DIV/0!,#DIV/0!,-0.666666667,0,#DIV/0!,#DIV/0!,#DIV/0!,0,0,0,0,0,0,#DIV/0!
63943,1,24,27,FALSE,FALSE,FALSE,FALSE,TRUE,10.75,9,0,2,0,0,0,0,0,0,0,0,0,9,3,3,1,-1.818181818,#DIV/0!,#DIV/0!,#DIV/0!,-1,0,#DIV/0!,#DIV/0!,#DIV/0!,0,0,0,0,0,100,#DIV/0!
64003,1,24,27,FALSE,FALSE,FALSE,FALSE,FALSE,7,3,1,2,0,0,0,0,0,0,0,0,0,4,1,2,0,-1,#DIV/0!,#DIV/0!,#DIV/0!,-1.142857143,0,#DIV/0!,#DIV/0!,#DIV/0!,0,0,0,0,0,0,#DIV/0!
63986,1,20,27,FALSE,FALSE,FALSE,FALSE,FALSE,5,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,-2,#DIV/0!,#DIV/0!,#DIV/0!,-2,0,#DIV/0!,#DIV/0!,#DIV/0!,0,0,0,0,0,0,#DIV/0!
